Respondent ID,Division Primary,Division Secondary,Position Level,Generation,Gender,Tenure,Employment Type,Questions + Sub Questions,Answers,Questions,Total Respondents,Same Answer
7940065082,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 24-Response 1,Answer 7,Question 24,195,18
5157705612,Finance,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 24-Response 1,Answer 3,Question 24,195,20
9920755555,Port Operations,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 24-Response 1,,Question 24,195,0
6638341389,Infrastructure,,Manager,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 24-Response 1,Answer 5,Question 24,195,20
8114622230,Information Technology,,Staff,Prefer not to answer,Male,5-10 years,Full time Employee,Question 24-Response 1,,Question 24,195,0
5379192392,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
2658722536,Finance,,Staff,,,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
4044163394,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 24-Response 2,Answer 2,Question 24,195,18
5535865599,Infrastructure,,Manager,Millennial (born between 1981-2000),Non-Binary,5-10 years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
3356802928,Port Operations,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
3399511781,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 24-Response 2,Answer 3,Question 24,195,8
9860597462,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
1494621946,Infrastructure,,Chief / Executive,Baby Boomer (born between 1946-1964),Male,3-5 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
8646387163,Information Technology,,Manager,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
2455127238,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 24-Response 2,Answer 8,Question 24,195,16
1905266879,Finance,,Staff,Prefer not to answer,Female,0-2 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
7089369660,Finance,,Staff,Baby Boomer (born between 1946-1964),,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
3397360934,Legal,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
6904821010,Other (please specify),Construction ,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 24-Response 2,Answer 8,Question 24,195,16
9961006444,Executive,,Staff,Prefer not to answer,Prefer not to answer,0-2 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
9736526482,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
8035211358,Commercial,,Manager,Prefer not to answer,Prefer not to answer,5-10 years,Full time Employee,Question 24-Response 2,Answer 6,Question 24,195,12
2855503402,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
4136037887,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
9624253323,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
8546027678,Finance,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 24-Response 2,Answer 3,Question 24,195,8
3555213031,Legal,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
1754220060,Finance,,Department Lead,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
9011744859,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 24-Response 2,Answer 1,Question 24,195,9
5875585727,Information Technology,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
9051604151,Commercial,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
6573346680,Commercial,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
4383571615,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
5850350235,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 2,Question 24,195,18
9526771290,Port Operations,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 4,Question 24,195,7
8531180699,People,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
3087114007,Information Technology,,Staff,Baby Boomer (born between 1946-1964),Male,3-5 years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
7901328134,Information Technology,,Staff,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
1321967343,Legal,,Department Lead,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
2206081204,People,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
6285875694,Commercial,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 24-Response 2,Answer 2,Question 24,195,18
1587370284,Finance,,Chief / Executive,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
9270992319,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
2888589302,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 1,Question 24,195,9
9939738223,Finance,,Department Lead,Baby Boomer (born between 1946-1964),Female,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
5794920197,Legal,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 2,Question 24,195,18
3968415666,Legal,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 24-Response 2,Answer 2,Question 24,195,18
4166850362,Infrastructure,,Staff,Generation X (born between 1965-1980),Prefer not to answer,10+ years,Full time Employee,Question 24-Response 2,Answer 4,Question 24,195,7
9945822370,Finance,,Staff,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
1948472863,People,,Department Lead,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 24-Response 2,Answer 6,Question 24,195,12
2603687810,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 6,Question 24,195,12
2696474434,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
3044612158,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,3-5 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
3040325972,Finance,,Staff,,Female,10+ years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
3618961108,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 24-Response 2,Answer 1,Question 24,195,9
3536054852,Commercial,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 8,Question 24,195,16
4075412109,Finance,,Staff,Prefer not to answer,Prefer not to answer,3-5 years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
7481772195,Information Technology,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 24-Response 2,Answer 6,Question 24,195,12
5044294817,Legal,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
3120678959,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
6316782091,Finance,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
9489935616,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 24-Response 2,Answer 6,Question 24,195,12
7178840935,People,,Department Lead,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
4625088666,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
2899153341,Executive,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
5081486733,Port Security & Emergency Operations,,Manager,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 6,Question 24,195,12
4211032639,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Female,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
2273018449,Finance,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 24-Response 2,Answer 3,Question 24,195,8
7276390477,Information Technology,,Staff,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 8,Question 24,195,16
2618791107,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
9806028857,,,,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
4870706994,Commercial,,Staff,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 24-Response 2,Answer 1,Question 24,195,9
5382550855,Finance,,Department Lead,Baby Boomer (born between 1946-1964),Male,0-2 years,Full time Employee,Question 24-Response 2,Answer 4,Question 24,195,7
5297870739,Commercial,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
9718877248,Infrastructure,,Manager,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
8830958949,Finance,,Staff,Prefer not to answer,Prefer not to answer,3-5 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
7852677398,People,,Manager,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
9806832932,Executive,,Chief / Executive,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 8,Question 24,195,16
5585138853,Executive,,Manager,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 24-Response 2,Answer 2,Question 24,195,18
8087395217,Infrastructure,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
5177954332,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 3,Question 24,195,8
1582292985,People,,Chief / Executive,Millennial (born between 1981-2000),Female,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
2932152777,Finance,,,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 6,Question 24,195,12
1627698070,Port Operations,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
9748686287,People,,Department Lead,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
7149169711,People,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
6206953310,Executive,,Staff,Prefer not to answer,Female,10+ years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
9983361274,Information Technology,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 24-Response 2,Answer 5,Question 24,195,20
8250575077,Finance,,Department Lead,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 24-Response 2,,Question 24,195,0
9183378071,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
3868607625,Legal,,Manager,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 24-Response 2,Answer 7,Question 24,195,20
1411900712,Finance,,Staff,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
3860289517,Government & Public Relations,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 24-Response 2,,Question 24,195,0
